"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1871.conditionType";"session.node-2442.blockOrder";"session.node-2442.IATorder";"session.node-2442.keyOrder";"session.node-5264.conditionType";"session.node-8107.blockOrder";"session.node-8107.IATorder";"session.node-8107.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"11";"10";"module.GoNoGopractice.exec-9370.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2015-03-12 10:44:32.198";"34";"0";"FINISHED";"LEFT";"success";"390";"0";"2015-03-12 10:44:30.244";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"12";"11";"module.GoNoGopractice.exec-9370.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2015-03-12 10:44:35.506";"23";"1";"FINISHED";"RIGHT";"success";"478";"0";"2015-03-12 10:44:33.552";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"13";"12";"module.GoNoGopractice.exec-9370.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1952";"2015-03-12 10:44:38.864";"13";"0";"FINISHED";"LEFT";"success";"290";"0";"2015-03-12 10:44:36.911";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"14";"13";"module.GoNoGopractice.exec-9370.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1953";"2015-03-12 10:44:42.184";"3";"1";"FINISHED";"RIGHT";"success";"402";"0";"2015-03-12 10:44:40.231";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"15";"14";"module.GoNoGopractice.exec-9370.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1953";"2015-03-12 10:44:45.494";"27";"1";"FINISHED";"RIGHT";"success";"412";"0";"2015-03-12 10:44:43.541";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"16";"15";"module.training_block1.exec-1846.GoNoGo1";"1252";"2015-03-12 10:44:55.506";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"420";"0";"2015-03-12 10:44:54.253";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"17";"16";"module.training_block1.exec-1846.GoNoGo1";"1249";"2015-03-12 10:44:58.099";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"361";"0";"2015-03-12 10:44:56.849";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"18";"17";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:00.692";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"309";"0";"2015-03-12 10:44:59.442";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"19";"18";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:03.296";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"310";"0";"2015-03-12 10:45:02.045";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"20";"19";"module.training_block1.exec-1846.GoNoGo1";"1249";"2015-03-12 10:45:05.898";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"403";"0";"2015-03-12 10:45:04.648";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"21";"20";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:08.489";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"409";"0";"2015-03-12 10:45:07.238";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"22";"21";"module.training_block1.exec-1846.GoNoGo1";"1249";"2015-03-12 10:45:11.101";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"389";"0";"2015-03-12 10:45:09.851";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"23";"22";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:13.704";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"362";"0";"2015-03-12 10:45:12.453";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"24";"23";"module.training_block1.exec-1846.GoNoGo1";"1249";"2015-03-12 10:45:16.296";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"413";"0";"2015-03-12 10:45:15.046";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"25";"24";"module.training_block1.exec-1846.GoNoGo1";"1251";"2015-03-12 10:45:18.914";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"294";"0";"2015-03-12 10:45:17.663";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"26";"25";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:21.504";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"359";"0";"2015-03-12 10:45:20.253";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"27";"26";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:24.108";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"359";"0";"2015-03-12 10:45:22.856";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"gk19ec";"19/05/95";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2015-03-12 10:42:26.727";"2015-03-12 11:03:02.970";"1";;"0";"0";"1";"0";;;;"28";"27";"module.training_block1.exec-1846.GoNoGo1";"1250";"2015-03-12 10:45:26.702";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"359";"0";"2015-03-12 10:45:25.452";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
