"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2050.blockOrder";"session.node-2050.IATorder";"session.node-2050.keyOrder";"session.node-2232.conditionType";"session.node-6367.conditionType";"session.node-8593.blockOrder";"session.node-8593.IATorder";"session.node-8593.keyOrder";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.location";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.response";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.result";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-6062.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.location";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.response";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.result";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-8840.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-9793.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-9546.IAT_block1.durationTime";"module.IAT_Block1.exec-9546.IAT_block1.endTime";"module.IAT_Block1.exec-9546.IAT_block1.outcome";"module.IAT_Block1.exec-9546.IAT_block1.response";"module.IAT_Block1.exec-9546.IAT_block1.result";"module.IAT_Block1.exec-9546.IAT_block1.RT";"module.IAT_Block1.exec-9546.IAT_block1.startTime";"module.IAT_Block1.exec-9546.IAT_block1.Stimfile";"module.IAT_Block1.exec-9546.IAT_block1.stimType";"module.IAT_Block1.exec-9546.IAT_block1.word";"module.IAT_Block2.exec-9473.IAT_block2.durationTime";"module.IAT_Block2.exec-9473.IAT_block2.endTime";"module.IAT_Block2.exec-9473.IAT_block2.outcome";"module.IAT_Block2.exec-9473.IAT_block2.response";"module.IAT_Block2.exec-9473.IAT_block2.result";"module.IAT_Block2.exec-9473.IAT_block2.RT";"module.IAT_Block2.exec-9473.IAT_block2.startTime";"module.IAT_Block2.exec-9473.IAT_block2.Stimfile";"module.IAT_Block2.exec-9473.IAT_block2.stimType";"module.IAT_Block2.exec-9473.IAT_block2.word";"module.IAT_Block3.exec-1907.IAT_block3.durationTime";"module.IAT_Block3.exec-1907.IAT_block3.endTime";"module.IAT_Block3.exec-1907.IAT_block3.outcome";"module.IAT_Block3.exec-1907.IAT_block3.response";"module.IAT_Block3.exec-1907.IAT_block3.result";"module.IAT_Block3.exec-1907.IAT_block3.RT";"module.IAT_Block3.exec-1907.IAT_block3.startTime";"module.IAT_Block3.exec-1907.IAT_block3.Stimfile";"module.IAT_Block3.exec-1907.IAT_block3.stimType";"module.IAT_Block3.exec-1907.IAT_block3.word";"module.IAT_Block4.exec-2385.IAT_block4.durationTime";"module.IAT_Block4.exec-2385.IAT_block4.endTime";"module.IAT_Block4.exec-2385.IAT_block4.outcome";"module.IAT_Block4.exec-2385.IAT_block4.response";"module.IAT_Block4.exec-2385.IAT_block4.result";"module.IAT_Block4.exec-2385.IAT_block4.RT";"module.IAT_Block4.exec-2385.IAT_block4.startTime";"module.IAT_Block4.exec-2385.IAT_block4.Stimfile";"module.IAT_Block4.exec-2385.IAT_block4.stimType";"module.IAT_Block4.exec-2385.IAT_block4.word";"module.IAT_practice1.exec-1218.IAT_Practice1.durationTime";"module.IAT_practice1.exec-1218.IAT_Practice1.endTime";"module.IAT_practice1.exec-1218.IAT_Practice1.outcome";"module.IAT_practice1.exec-1218.IAT_Practice1.response";"module.IAT_practice1.exec-1218.IAT_Practice1.result";"module.IAT_practice1.exec-1218.IAT_Practice1.RT";"module.IAT_practice1.exec-1218.IAT_Practice1.startTime";"module.IAT_practice1.exec-1218.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-1218.IAT_Practice1.stimType";"module.IAT_practice1.exec-1218.IAT_Practice1.word";"module.IAT_Practice2.exec-4864.IAT_practice2.durationTime";"module.IAT_Practice2.exec-4864.IAT_practice2.endTime";"module.IAT_Practice2.exec-4864.IAT_practice2.outcome";"module.IAT_Practice2.exec-4864.IAT_practice2.response";"module.IAT_Practice2.exec-4864.IAT_practice2.result";"module.IAT_Practice2.exec-4864.IAT_practice2.RT";"module.IAT_Practice2.exec-4864.IAT_practice2.startTime";"module.IAT_Practice2.exec-4864.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-4864.IAT_practice2.stimType";"module.IAT_Practice2.exec-4864.IAT_practice2.word";"module.training_block1.exec-1355.GoNoGo1.durationTime";"module.training_block1.exec-1355.GoNoGo1.endTime";"module.training_block1.exec-1355.GoNoGo1.Error Type";"module.training_block1.exec-1355.GoNoGo1.icon";"module.training_block1.exec-1355.GoNoGo1.location";"module.training_block1.exec-1355.GoNoGo1.outcome";"module.training_block1.exec-1355.GoNoGo1.response";"module.training_block1.exec-1355.GoNoGo1.result";"module.training_block1.exec-1355.GoNoGo1.RT";"module.training_block1.exec-1355.GoNoGo1.signal";"module.training_block1.exec-1355.GoNoGo1.startTime";"module.training_block1.exec-1355.GoNoGo1.stimulus type";"module.training_block1.exec-3083.GoNoGo1.durationTime";"module.training_block1.exec-3083.GoNoGo1.endTime";"module.training_block1.exec-3083.GoNoGo1.Error Type";"module.training_block1.exec-3083.GoNoGo1.icon";"module.training_block1.exec-3083.GoNoGo1.location";"module.training_block1.exec-3083.GoNoGo1.outcome";"module.training_block1.exec-3083.GoNoGo1.response";"module.training_block1.exec-3083.GoNoGo1.result";"module.training_block1.exec-3083.GoNoGo1.RT";"module.training_block1.exec-3083.GoNoGo1.signal";"module.training_block1.exec-3083.GoNoGo1.startTime";"module.training_block1.exec-3083.GoNoGo1.stimulus type";"module.training_block2.exec-5005.GoNoGo2.durationTime";"module.training_block2.exec-5005.GoNoGo2.endTime";"module.training_block2.exec-5005.GoNoGo2.Error Type";"module.training_block2.exec-5005.GoNoGo2.icon";"module.training_block2.exec-5005.GoNoGo2.location";"module.training_block2.exec-5005.GoNoGo2.outcome";"module.training_block2.exec-5005.GoNoGo2.response";"module.training_block2.exec-5005.GoNoGo2.result";"module.training_block2.exec-5005.GoNoGo2.RT";"module.training_block2.exec-5005.GoNoGo2.signal";"module.training_block2.exec-5005.GoNoGo2.startTime";"module.training_block2.exec-5005.GoNoGo2.stimulus type";"module.training_block2.exec-6096.GoNoGo2.durationTime";"module.training_block2.exec-6096.GoNoGo2.endTime";"module.training_block2.exec-6096.GoNoGo2.Error Type";"module.training_block2.exec-6096.GoNoGo2.icon";"module.training_block2.exec-6096.GoNoGo2.location";"module.training_block2.exec-6096.GoNoGo2.outcome";"module.training_block2.exec-6096.GoNoGo2.response";"module.training_block2.exec-6096.GoNoGo2.result";"module.training_block2.exec-6096.GoNoGo2.RT";"module.training_block2.exec-6096.GoNoGo2.signal";"module.training_block2.exec-6096.GoNoGo2.startTime";"module.training_block2.exec-6096.GoNoGo2.stimulus type";"module.training_block3.exec-9960.GoNoGo3.durationTime";"module.training_block3.exec-9960.GoNoGo3.endTime";"module.training_block3.exec-9960.GoNoGo3.Error Type";"module.training_block3.exec-9960.GoNoGo3.icon";"module.training_block3.exec-9960.GoNoGo3.location";"module.training_block3.exec-9960.GoNoGo3.outcome";"module.training_block3.exec-9960.GoNoGo3.response";"module.training_block3.exec-9960.GoNoGo3.result";"module.training_block3.exec-9960.GoNoGo3.RT";"module.training_block3.exec-9960.GoNoGo3.signal";"module.training_block3.exec-9960.GoNoGo3.startTime";"module.training_block3.exec-9960.GoNoGo3.stimulus type";"module.training_block4.exec-5607.GoNoGo4.durationTime";"module.training_block4.exec-5607.GoNoGo4.endTime";"module.training_block4.exec-5607.GoNoGo4.Error Type";"module.training_block4.exec-5607.GoNoGo4.icon";"module.training_block4.exec-5607.GoNoGo4.location";"module.training_block4.exec-5607.GoNoGo4.outcome";"module.training_block4.exec-5607.GoNoGo4.response";"module.training_block4.exec-5607.GoNoGo4.result";"module.training_block4.exec-5607.GoNoGo4.RT";"module.training_block4.exec-5607.GoNoGo4.signal";"module.training_block4.exec-5607.GoNoGo4.startTime";"module.training_block4.exec-5607.GoNoGo4.stimulus type"
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"59";"0";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-09-11 11:26:46.167";"leftResponse";"0";"FINISHED";"LEFT";"success";"1048";"0";"2014-09-11 11:26:42.166";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"60";"1";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-09-11 11:26:51.467";"rightResponse";"1";"FINISHED";"RIGHT";"success";"372";"0";"2014-09-11 11:26:47.467";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"61";"2";"module.GoNoGotutorial.exec-8058.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-09-11 11:26:56.759";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 11:26:52.758";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"62";"3";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1953";"2014-09-11 11:27:03.043";"18";"0";"FINISHED";"LEFT";"success";"437";"0";"2014-09-11 11:27:01.090";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"63";"4";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1955";"2014-09-11 11:27:06.299";"21";"1";"FINISHED";"RIGHT";"success";"375";"0";"2014-09-11 11:27:04.344";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"64";"5";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1959";"2014-09-11 11:27:09.561";"14";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 11:27:07.602";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"65";"6";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:12.804";"26";"0";"FINISHED";"LEFT";"success";"437";"0";"2014-09-11 11:27:10.850";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"66";"7";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:16.050";"2";"0";"FINISHED";"LEFT";"success";"480";"0";"2014-09-11 11:27:14.095";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"67";"8";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:19.294";"30";"0";"FINISHED";"LEFT";"failure";"421";"1";"2014-09-11 11:27:17.339";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"68";"9";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1953";"2014-09-11 11:27:22.536";"6";"1";"FINISHED";"NONE";"success";"0";"1";"2014-09-11 11:27:20.583";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"69";"10";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:25.790";"34";"0";"FINISHED";"LEFT";"success";"620";"0";"2014-09-11 11:27:23.835";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"70";"11";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:29.049";"23";"1";"FINISHED";"RIGHT";"success";"465";"0";"2014-09-11 11:27:27.094";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"lucky284";"1992";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-09-11 11:25:48.293";"2014-09-11 11:45:35.204";"1";"1";"1";"1";"1";;;;;"71";"12";"module.GoNoGopractice.exec-6062.GoNoGo_Practice";"1954";"2014-09-11 11:27:32.292";"13";"0";"FINISHED";"LEFT";"failure";"494";"1";"2014-09-11 11:27:30.338";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
