"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1634.blockOrder";"session.node-1634.IATorder";"session.node-1634.keyOrder";"session.node-3697.blockOrder";"session.node-3697.IATorder";"session.node-3697.keyOrder";"session.node-4740.conditionType";"session.node-5165.conditionType";"session.node-5492.conditionType";"session.node-7257.blockOrder";"session.node-7257.IATorder";"session.node-7257.keyOrder";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.location";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.response";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.result";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-3888.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.location";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.response";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.result";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-7970.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-1085.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-1691.IAT_block1.durationTime";"module.IAT_Block1.exec-1691.IAT_block1.endTime";"module.IAT_Block1.exec-1691.IAT_block1.outcome";"module.IAT_Block1.exec-1691.IAT_block1.response";"module.IAT_Block1.exec-1691.IAT_block1.result";"module.IAT_Block1.exec-1691.IAT_block1.RT";"module.IAT_Block1.exec-1691.IAT_block1.startTime";"module.IAT_Block1.exec-1691.IAT_block1.Stimfile";"module.IAT_Block1.exec-1691.IAT_block1.stimType";"module.IAT_Block1.exec-1691.IAT_block1.word";"module.IAT_Block1.exec-2197.IAT_block1.durationTime";"module.IAT_Block1.exec-2197.IAT_block1.endTime";"module.IAT_Block1.exec-2197.IAT_block1.outcome";"module.IAT_Block1.exec-2197.IAT_block1.response";"module.IAT_Block1.exec-2197.IAT_block1.result";"module.IAT_Block1.exec-2197.IAT_block1.RT";"module.IAT_Block1.exec-2197.IAT_block1.startTime";"module.IAT_Block1.exec-2197.IAT_block1.Stimfile";"module.IAT_Block1.exec-2197.IAT_block1.stimType";"module.IAT_Block1.exec-2197.IAT_block1.word";"module.IAT_Block2.exec-2438.IAT_block2.durationTime";"module.IAT_Block2.exec-2438.IAT_block2.endTime";"module.IAT_Block2.exec-2438.IAT_block2.outcome";"module.IAT_Block2.exec-2438.IAT_block2.response";"module.IAT_Block2.exec-2438.IAT_block2.result";"module.IAT_Block2.exec-2438.IAT_block2.RT";"module.IAT_Block2.exec-2438.IAT_block2.startTime";"module.IAT_Block2.exec-2438.IAT_block2.Stimfile";"module.IAT_Block2.exec-2438.IAT_block2.stimType";"module.IAT_Block2.exec-2438.IAT_block2.word";"module.IAT_Block2.exec-4447.IAT_block2.durationTime";"module.IAT_Block2.exec-4447.IAT_block2.endTime";"module.IAT_Block2.exec-4447.IAT_block2.outcome";"module.IAT_Block2.exec-4447.IAT_block2.response";"module.IAT_Block2.exec-4447.IAT_block2.result";"module.IAT_Block2.exec-4447.IAT_block2.RT";"module.IAT_Block2.exec-4447.IAT_block2.startTime";"module.IAT_Block2.exec-4447.IAT_block2.Stimfile";"module.IAT_Block2.exec-4447.IAT_block2.stimType";"module.IAT_Block2.exec-4447.IAT_block2.word";"module.IAT_Block3.exec-4479.IAT_block3.durationTime";"module.IAT_Block3.exec-4479.IAT_block3.endTime";"module.IAT_Block3.exec-4479.IAT_block3.outcome";"module.IAT_Block3.exec-4479.IAT_block3.response";"module.IAT_Block3.exec-4479.IAT_block3.result";"module.IAT_Block3.exec-4479.IAT_block3.RT";"module.IAT_Block3.exec-4479.IAT_block3.startTime";"module.IAT_Block3.exec-4479.IAT_block3.Stimfile";"module.IAT_Block3.exec-4479.IAT_block3.stimType";"module.IAT_Block3.exec-4479.IAT_block3.word";"module.IAT_Block4.exec-4026.IAT_block4.durationTime";"module.IAT_Block4.exec-4026.IAT_block4.endTime";"module.IAT_Block4.exec-4026.IAT_block4.outcome";"module.IAT_Block4.exec-4026.IAT_block4.response";"module.IAT_Block4.exec-4026.IAT_block4.result";"module.IAT_Block4.exec-4026.IAT_block4.RT";"module.IAT_Block4.exec-4026.IAT_block4.startTime";"module.IAT_Block4.exec-4026.IAT_block4.Stimfile";"module.IAT_Block4.exec-4026.IAT_block4.stimType";"module.IAT_Block4.exec-4026.IAT_block4.word";"module.IAT_practice1.exec-6545.IAT_Practice1.durationTime";"module.IAT_practice1.exec-6545.IAT_Practice1.endTime";"module.IAT_practice1.exec-6545.IAT_Practice1.outcome";"module.IAT_practice1.exec-6545.IAT_Practice1.response";"module.IAT_practice1.exec-6545.IAT_Practice1.result";"module.IAT_practice1.exec-6545.IAT_Practice1.RT";"module.IAT_practice1.exec-6545.IAT_Practice1.startTime";"module.IAT_practice1.exec-6545.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-6545.IAT_Practice1.stimType";"module.IAT_practice1.exec-6545.IAT_Practice1.word";"module.IAT_practice1.exec-7839.IAT_Practice1.durationTime";"module.IAT_practice1.exec-7839.IAT_Practice1.endTime";"module.IAT_practice1.exec-7839.IAT_Practice1.outcome";"module.IAT_practice1.exec-7839.IAT_Practice1.response";"module.IAT_practice1.exec-7839.IAT_Practice1.result";"module.IAT_practice1.exec-7839.IAT_Practice1.RT";"module.IAT_practice1.exec-7839.IAT_Practice1.startTime";"module.IAT_practice1.exec-7839.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-7839.IAT_Practice1.stimType";"module.IAT_practice1.exec-7839.IAT_Practice1.word";"module.IAT_Practice2.exec-1944.IAT_practice2.durationTime";"module.IAT_Practice2.exec-1944.IAT_practice2.endTime";"module.IAT_Practice2.exec-1944.IAT_practice2.outcome";"module.IAT_Practice2.exec-1944.IAT_practice2.response";"module.IAT_Practice2.exec-1944.IAT_practice2.result";"module.IAT_Practice2.exec-1944.IAT_practice2.RT";"module.IAT_Practice2.exec-1944.IAT_practice2.startTime";"module.IAT_Practice2.exec-1944.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-1944.IAT_practice2.stimType";"module.IAT_Practice2.exec-1944.IAT_practice2.word";"module.training_block1.exec-3828.GoNoGo1.durationTime";"module.training_block1.exec-3828.GoNoGo1.endTime";"module.training_block1.exec-3828.GoNoGo1.Error Type";"module.training_block1.exec-3828.GoNoGo1.icon";"module.training_block1.exec-3828.GoNoGo1.location";"module.training_block1.exec-3828.GoNoGo1.outcome";"module.training_block1.exec-3828.GoNoGo1.response";"module.training_block1.exec-3828.GoNoGo1.result";"module.training_block1.exec-3828.GoNoGo1.RT";"module.training_block1.exec-3828.GoNoGo1.signal";"module.training_block1.exec-3828.GoNoGo1.startTime";"module.training_block1.exec-3828.GoNoGo1.stimulus type";"module.training_block1.exec-9039.GoNoGo1.durationTime";"module.training_block1.exec-9039.GoNoGo1.endTime";"module.training_block1.exec-9039.GoNoGo1.Error Type";"module.training_block1.exec-9039.GoNoGo1.icon";"module.training_block1.exec-9039.GoNoGo1.location";"module.training_block1.exec-9039.GoNoGo1.outcome";"module.training_block1.exec-9039.GoNoGo1.response";"module.training_block1.exec-9039.GoNoGo1.result";"module.training_block1.exec-9039.GoNoGo1.RT";"module.training_block1.exec-9039.GoNoGo1.signal";"module.training_block1.exec-9039.GoNoGo1.startTime";"module.training_block1.exec-9039.GoNoGo1.stimulus type";"module.training_block2.exec-7080.GoNoGo2.durationTime";"module.training_block2.exec-7080.GoNoGo2.endTime";"module.training_block2.exec-7080.GoNoGo2.Error Type";"module.training_block2.exec-7080.GoNoGo2.icon";"module.training_block2.exec-7080.GoNoGo2.location";"module.training_block2.exec-7080.GoNoGo2.outcome";"module.training_block2.exec-7080.GoNoGo2.response";"module.training_block2.exec-7080.GoNoGo2.result";"module.training_block2.exec-7080.GoNoGo2.RT";"module.training_block2.exec-7080.GoNoGo2.signal";"module.training_block2.exec-7080.GoNoGo2.startTime";"module.training_block2.exec-7080.GoNoGo2.stimulus type";"module.training_block2.exec-8759.GoNoGo2.durationTime";"module.training_block2.exec-8759.GoNoGo2.endTime";"module.training_block2.exec-8759.GoNoGo2.Error Type";"module.training_block2.exec-8759.GoNoGo2.icon";"module.training_block2.exec-8759.GoNoGo2.location";"module.training_block2.exec-8759.GoNoGo2.outcome";"module.training_block2.exec-8759.GoNoGo2.response";"module.training_block2.exec-8759.GoNoGo2.result";"module.training_block2.exec-8759.GoNoGo2.RT";"module.training_block2.exec-8759.GoNoGo2.signal";"module.training_block2.exec-8759.GoNoGo2.startTime";"module.training_block2.exec-8759.GoNoGo2.stimulus type";"module.training_block3.exec-5375.GoNoGo3.durationTime";"module.training_block3.exec-5375.GoNoGo3.endTime";"module.training_block3.exec-5375.GoNoGo3.Error Type";"module.training_block3.exec-5375.GoNoGo3.icon";"module.training_block3.exec-5375.GoNoGo3.location";"module.training_block3.exec-5375.GoNoGo3.outcome";"module.training_block3.exec-5375.GoNoGo3.response";"module.training_block3.exec-5375.GoNoGo3.result";"module.training_block3.exec-5375.GoNoGo3.RT";"module.training_block3.exec-5375.GoNoGo3.signal";"module.training_block3.exec-5375.GoNoGo3.startTime";"module.training_block3.exec-5375.GoNoGo3.stimulus type";"module.training_block3.exec-8947.GoNoGo3.durationTime";"module.training_block3.exec-8947.GoNoGo3.endTime";"module.training_block3.exec-8947.GoNoGo3.Error Type";"module.training_block3.exec-8947.GoNoGo3.icon";"module.training_block3.exec-8947.GoNoGo3.location";"module.training_block3.exec-8947.GoNoGo3.outcome";"module.training_block3.exec-8947.GoNoGo3.response";"module.training_block3.exec-8947.GoNoGo3.result";"module.training_block3.exec-8947.GoNoGo3.RT";"module.training_block3.exec-8947.GoNoGo3.signal";"module.training_block3.exec-8947.GoNoGo3.startTime";"module.training_block3.exec-8947.GoNoGo3.stimulus type";"module.training_block4.exec-3381.GoNoGo4.durationTime";"module.training_block4.exec-3381.GoNoGo4.endTime";"module.training_block4.exec-3381.GoNoGo4.Error Type";"module.training_block4.exec-3381.GoNoGo4.icon";"module.training_block4.exec-3381.GoNoGo4.location";"module.training_block4.exec-3381.GoNoGo4.outcome";"module.training_block4.exec-3381.GoNoGo4.response";"module.training_block4.exec-3381.GoNoGo4.result";"module.training_block4.exec-3381.GoNoGo4.RT";"module.training_block4.exec-3381.GoNoGo4.signal";"module.training_block4.exec-3381.GoNoGo4.startTime";"module.training_block4.exec-3381.GoNoGo4.stimulus type";"module.training_block4.exec-3876.GoNoGo4.durationTime";"module.training_block4.exec-3876.GoNoGo4.endTime";"module.training_block4.exec-3876.GoNoGo4.Error Type";"module.training_block4.exec-3876.GoNoGo4.icon";"module.training_block4.exec-3876.GoNoGo4.location";"module.training_block4.exec-3876.GoNoGo4.outcome";"module.training_block4.exec-3876.GoNoGo4.response";"module.training_block4.exec-3876.GoNoGo4.result";"module.training_block4.exec-3876.GoNoGo4.RT";"module.training_block4.exec-3876.GoNoGo4.signal";"module.training_block4.exec-3876.GoNoGo4.startTime";"module.training_block4.exec-3876.GoNoGo4.stimulus type"
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"329";"0";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4002";"2014-10-01 14:08:32.372";"leftResponse";"0";"FINISHED";"LEFT";"success";"2334";"0";"2014-10-01 14:08:28.369";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"330";"1";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4001";"2014-10-01 14:08:37.767";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-01 14:08:33.766";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"331";"2";"module.GoNoGotutorial.exec-2929.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-10-01 14:08:43.127";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 14:08:39.126";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"332";"3";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1962";"2014-10-01 14:08:51.189";"18";"0";"FINISHED";"LEFT";"success";"881";"0";"2014-10-01 14:08:49.226";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"333";"4";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1955";"2014-10-01 14:08:54.441";"21";"1";"FINISHED";"RIGHT";"success";"366";"0";"2014-10-01 14:08:52.486";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"334";"5";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1959";"2014-10-01 14:08:57.700";"14";"1";"FINISHED";"RIGHT";"failure";"423";"1";"2014-10-01 14:08:55.741";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"335";"6";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1953";"2014-10-01 14:09:00.950";"26";"0";"FINISHED";"LEFT";"success";"374";"0";"2014-10-01 14:08:58.997";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"336";"7";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1955";"2014-10-01 14:09:04.253";"2";"0";"FINISHED";"LEFT";"success";"329";"0";"2014-10-01 14:09:02.298";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"337";"8";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1954";"2014-10-01 14:09:07.584";"30";"0";"FINISHED";"LEFT";"failure";"464";"1";"2014-10-01 14:09:05.629";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"338";"9";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1953";"2014-10-01 14:09:10.827";"6";"1";"FINISHED";"RIGHT";"failure";"619";"1";"2014-10-01 14:09:08.874";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"339";"10";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1954";"2014-10-01 14:09:14.082";"34";"0";"FINISHED";"LEFT";"success";"358";"0";"2014-10-01 14:09:12.127";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"340";"11";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1954";"2014-10-01 14:09:17.331";"23";"1";"FINISHED";"RIGHT";"success";"292";"0";"2014-10-01 14:09:15.376";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"341";"12";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1955";"2014-10-01 14:09:20.584";"13";"0";"FINISHED";"LEFT";"failure";"455";"1";"2014-10-01 14:09:18.629";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"342";"13";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1953";"2014-10-01 14:09:23.833";"3";"1";"FINISHED";"RIGHT";"success";"405";"0";"2014-10-01 14:09:21.880";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-01 14:08:22.609";"2014-10-01 14:29:11.891";"1";"1";"1";"0";;;;"1";;;;;;"343";"14";"module.GoNoGopractice.exec-3888.GoNoGo_Practice";"1955";"2014-10-01 14:09:27.084";"27";"1";"FINISHED";"RIGHT";"failure";"411";"1";"2014-10-01 14:09:25.128";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
