"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1695.blockOrder";"session.node-1695.IATorder";"session.node-1695.keyOrder";"session.node-3577.blockOrder";"session.node-3577.IATorder";"session.node-3577.keyOrder";"session.node-4571.conditionType";"session.node-6694.blockOrder";"session.node-6694.IATorder";"session.node-6694.keyOrder";"session.node-7999.conditionType";"session.node-9733.conditionType";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.location";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.response";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.result";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-5144.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.location";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.response";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.result";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-8390.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-4830.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-7341.IAT_block1.durationTime";"module.IAT_Block1.exec-7341.IAT_block1.endTime";"module.IAT_Block1.exec-7341.IAT_block1.outcome";"module.IAT_Block1.exec-7341.IAT_block1.response";"module.IAT_Block1.exec-7341.IAT_block1.result";"module.IAT_Block1.exec-7341.IAT_block1.RT";"module.IAT_Block1.exec-7341.IAT_block1.startTime";"module.IAT_Block1.exec-7341.IAT_block1.Stimfile";"module.IAT_Block1.exec-7341.IAT_block1.stimType";"module.IAT_Block1.exec-7341.IAT_block1.word";"module.IAT_Block2.exec-7104.IAT_block2.durationTime";"module.IAT_Block2.exec-7104.IAT_block2.endTime";"module.IAT_Block2.exec-7104.IAT_block2.outcome";"module.IAT_Block2.exec-7104.IAT_block2.response";"module.IAT_Block2.exec-7104.IAT_block2.result";"module.IAT_Block2.exec-7104.IAT_block2.RT";"module.IAT_Block2.exec-7104.IAT_block2.startTime";"module.IAT_Block2.exec-7104.IAT_block2.Stimfile";"module.IAT_Block2.exec-7104.IAT_block2.stimType";"module.IAT_Block2.exec-7104.IAT_block2.word";"module.IAT_Block3.exec-4506.IAT_block3.durationTime";"module.IAT_Block3.exec-4506.IAT_block3.endTime";"module.IAT_Block3.exec-4506.IAT_block3.outcome";"module.IAT_Block3.exec-4506.IAT_block3.response";"module.IAT_Block3.exec-4506.IAT_block3.result";"module.IAT_Block3.exec-4506.IAT_block3.RT";"module.IAT_Block3.exec-4506.IAT_block3.startTime";"module.IAT_Block3.exec-4506.IAT_block3.Stimfile";"module.IAT_Block3.exec-4506.IAT_block3.stimType";"module.IAT_Block3.exec-4506.IAT_block3.word";"module.IAT_practice1.exec-9698.IAT_Practice1.durationTime";"module.IAT_practice1.exec-9698.IAT_Practice1.endTime";"module.IAT_practice1.exec-9698.IAT_Practice1.outcome";"module.IAT_practice1.exec-9698.IAT_Practice1.response";"module.IAT_practice1.exec-9698.IAT_Practice1.result";"module.IAT_practice1.exec-9698.IAT_Practice1.RT";"module.IAT_practice1.exec-9698.IAT_Practice1.startTime";"module.IAT_practice1.exec-9698.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-9698.IAT_Practice1.stimType";"module.IAT_practice1.exec-9698.IAT_Practice1.word";"module.IAT_Practice2.exec-6302.IAT_practice2.durationTime";"module.IAT_Practice2.exec-6302.IAT_practice2.endTime";"module.IAT_Practice2.exec-6302.IAT_practice2.outcome";"module.IAT_Practice2.exec-6302.IAT_practice2.response";"module.IAT_Practice2.exec-6302.IAT_practice2.result";"module.IAT_Practice2.exec-6302.IAT_practice2.RT";"module.IAT_Practice2.exec-6302.IAT_practice2.startTime";"module.IAT_Practice2.exec-6302.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-6302.IAT_practice2.stimType";"module.IAT_Practice2.exec-6302.IAT_practice2.word";"module.training_block1.exec-5456.GoNoGo1.durationTime";"module.training_block1.exec-5456.GoNoGo1.endTime";"module.training_block1.exec-5456.GoNoGo1.Error Type";"module.training_block1.exec-5456.GoNoGo1.icon";"module.training_block1.exec-5456.GoNoGo1.location";"module.training_block1.exec-5456.GoNoGo1.outcome";"module.training_block1.exec-5456.GoNoGo1.response";"module.training_block1.exec-5456.GoNoGo1.result";"module.training_block1.exec-5456.GoNoGo1.RT";"module.training_block1.exec-5456.GoNoGo1.signal";"module.training_block1.exec-5456.GoNoGo1.startTime";"module.training_block1.exec-5456.GoNoGo1.stimulus type";"module.training_block1.exec-5519.GoNoGo1.durationTime";"module.training_block1.exec-5519.GoNoGo1.endTime";"module.training_block1.exec-5519.GoNoGo1.Error Type";"module.training_block1.exec-5519.GoNoGo1.icon";"module.training_block1.exec-5519.GoNoGo1.location";"module.training_block1.exec-5519.GoNoGo1.outcome";"module.training_block1.exec-5519.GoNoGo1.response";"module.training_block1.exec-5519.GoNoGo1.result";"module.training_block1.exec-5519.GoNoGo1.RT";"module.training_block1.exec-5519.GoNoGo1.signal";"module.training_block1.exec-5519.GoNoGo1.startTime";"module.training_block1.exec-5519.GoNoGo1.stimulus type";"module.training_block2.exec-2133.GoNoGo2.durationTime";"module.training_block2.exec-2133.GoNoGo2.endTime";"module.training_block2.exec-2133.GoNoGo2.Error Type";"module.training_block2.exec-2133.GoNoGo2.icon";"module.training_block2.exec-2133.GoNoGo2.location";"module.training_block2.exec-2133.GoNoGo2.outcome";"module.training_block2.exec-2133.GoNoGo2.response";"module.training_block2.exec-2133.GoNoGo2.result";"module.training_block2.exec-2133.GoNoGo2.RT";"module.training_block2.exec-2133.GoNoGo2.signal";"module.training_block2.exec-2133.GoNoGo2.startTime";"module.training_block2.exec-2133.GoNoGo2.stimulus type";"module.training_block2.exec-9860.GoNoGo2.durationTime";"module.training_block2.exec-9860.GoNoGo2.endTime";"module.training_block2.exec-9860.GoNoGo2.Error Type";"module.training_block2.exec-9860.GoNoGo2.icon";"module.training_block2.exec-9860.GoNoGo2.location";"module.training_block2.exec-9860.GoNoGo2.outcome";"module.training_block2.exec-9860.GoNoGo2.response";"module.training_block2.exec-9860.GoNoGo2.result";"module.training_block2.exec-9860.GoNoGo2.RT";"module.training_block2.exec-9860.GoNoGo2.signal";"module.training_block2.exec-9860.GoNoGo2.startTime";"module.training_block2.exec-9860.GoNoGo2.stimulus type";"module.training_block3.exec-4544.GoNoGo3.durationTime";"module.training_block3.exec-4544.GoNoGo3.endTime";"module.training_block3.exec-4544.GoNoGo3.Error Type";"module.training_block3.exec-4544.GoNoGo3.icon";"module.training_block3.exec-4544.GoNoGo3.location";"module.training_block3.exec-4544.GoNoGo3.outcome";"module.training_block3.exec-4544.GoNoGo3.response";"module.training_block3.exec-4544.GoNoGo3.result";"module.training_block3.exec-4544.GoNoGo3.RT";"module.training_block3.exec-4544.GoNoGo3.signal";"module.training_block3.exec-4544.GoNoGo3.startTime";"module.training_block3.exec-4544.GoNoGo3.stimulus type";"module.training_block3.exec-5896.GoNoGo3.durationTime";"module.training_block3.exec-5896.GoNoGo3.endTime";"module.training_block3.exec-5896.GoNoGo3.Error Type";"module.training_block3.exec-5896.GoNoGo3.icon";"module.training_block3.exec-5896.GoNoGo3.location";"module.training_block3.exec-5896.GoNoGo3.outcome";"module.training_block3.exec-5896.GoNoGo3.response";"module.training_block3.exec-5896.GoNoGo3.result";"module.training_block3.exec-5896.GoNoGo3.RT";"module.training_block3.exec-5896.GoNoGo3.signal";"module.training_block3.exec-5896.GoNoGo3.startTime";"module.training_block3.exec-5896.GoNoGo3.stimulus type";"module.training_block4.exec-4622.GoNoGo4.durationTime";"module.training_block4.exec-4622.GoNoGo4.endTime";"module.training_block4.exec-4622.GoNoGo4.Error Type";"module.training_block4.exec-4622.GoNoGo4.icon";"module.training_block4.exec-4622.GoNoGo4.location";"module.training_block4.exec-4622.GoNoGo4.outcome";"module.training_block4.exec-4622.GoNoGo4.response";"module.training_block4.exec-4622.GoNoGo4.result";"module.training_block4.exec-4622.GoNoGo4.RT";"module.training_block4.exec-4622.GoNoGo4.signal";"module.training_block4.exec-4622.GoNoGo4.startTime";"module.training_block4.exec-4622.GoNoGo4.stimulus type";"module.training_block4.exec-6480.GoNoGo4.durationTime";"module.training_block4.exec-6480.GoNoGo4.endTime";"module.training_block4.exec-6480.GoNoGo4.Error Type";"module.training_block4.exec-6480.GoNoGo4.icon";"module.training_block4.exec-6480.GoNoGo4.location";"module.training_block4.exec-6480.GoNoGo4.outcome";"module.training_block4.exec-6480.GoNoGo4.response";"module.training_block4.exec-6480.GoNoGo4.result";"module.training_block4.exec-6480.GoNoGo4.RT";"module.training_block4.exec-6480.GoNoGo4.signal";"module.training_block4.exec-6480.GoNoGo4.startTime";"module.training_block4.exec-6480.GoNoGo4.stimulus type"
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"1";"0";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4001";"2014-10-02 14:22:18.671";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-02 14:22:14.669";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"2";"1";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4001";"2014-10-02 14:22:23.968";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-02 14:22:19.966";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"3";"2";"module.GoNoGotutorial.exec-1028.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"4000";"2014-10-02 14:22:29.256";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-02 14:22:25.256";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"4";"3";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1958";"2014-10-02 14:22:38.552";"18";"0";"FINISHED";"LEFT";"success";"510";"0";"2014-10-02 14:22:36.594";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"5";"4";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1952";"2014-10-02 14:22:41.791";"21";"1";"FINISHED";"RIGHT";"success";"369";"0";"2014-10-02 14:22:39.839";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"6";"5";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1958";"2014-10-02 14:22:45.089";"14";"1";"FINISHED";"RIGHT";"failure";"477";"1";"2014-10-02 14:22:43.130";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"7";"6";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:22:48.333";"26";"0";"FINISHED";"LEFT";"success";"541";"0";"2014-10-02 14:22:46.379";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"8";"7";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:22:51.573";"2";"0";"FINISHED";"LEFT";"success";"844";"0";"2014-10-02 14:22:49.620";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"9";"8";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1952";"2014-10-02 14:22:54.850";"30";"0";"FINISHED";"LEFT";"failure";"470";"1";"2014-10-02 14:22:52.897";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"10";"9";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:22:58.121";"6";"1";"FINISHED";"RIGHT";"failure";"455";"1";"2014-10-02 14:22:56.168";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"11";"10";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:23:01.368";"34";"0";"FINISHED";"LEFT";"success";"489";"0";"2014-10-02 14:22:59.415";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"12";"11";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:23:04.638";"23";"1";"FINISHED";"RIGHT";"success";"410";"0";"2014-10-02 14:23:02.685";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"13";"12";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1953";"2014-10-02 14:23:07.891";"13";"0";"FINISHED";"LEFT";"failure";"375";"1";"2014-10-02 14:23:05.937";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1425525";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-02 14:21:59.437";"";"0";;;;;;;;"1";"0";"1";;"1";"14";"13";"module.GoNoGopractice.exec-5144.GoNoGo_Practice";"1952";"2014-10-02 14:23:11.128";"3";"1";"FINISHED";"RIGHT";"success";"599";"0";"2014-10-02 14:23:09.176";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
