"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2514.conditionType";"session.node-3399.blockOrder";"session.node-3399.IATorder";"session.node-3399.keyOrder";"session.node-5592.conditionType";"session.node-8108.blockOrder";"session.node-8108.IATorder";"session.node-8108.keyOrder";"session.node-9503.conditionType";"session.node-9732.blockOrder";"session.node-9732.IATorder";"session.node-9732.keyOrder";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.location";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.response";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.result";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-4919.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.location";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.response";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.result";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-9477.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-1483.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial.startTime";"module.training_block1.exec-1706.GoNoGo1.durationTime";"module.training_block1.exec-1706.GoNoGo1.endTime";"module.training_block1.exec-1706.GoNoGo1.Error Type";"module.training_block1.exec-1706.GoNoGo1.icon";"module.training_block1.exec-1706.GoNoGo1.location";"module.training_block1.exec-1706.GoNoGo1.outcome";"module.training_block1.exec-1706.GoNoGo1.response";"module.training_block1.exec-1706.GoNoGo1.result";"module.training_block1.exec-1706.GoNoGo1.RT";"module.training_block1.exec-1706.GoNoGo1.signal";"module.training_block1.exec-1706.GoNoGo1.startTime";"module.training_block1.exec-1706.GoNoGo1.stimulus type";"module.training_block1.exec-8098.GoNoGo1.durationTime";"module.training_block1.exec-8098.GoNoGo1.endTime";"module.training_block1.exec-8098.GoNoGo1.Error Type";"module.training_block1.exec-8098.GoNoGo1.icon";"module.training_block1.exec-8098.GoNoGo1.location";"module.training_block1.exec-8098.GoNoGo1.outcome";"module.training_block1.exec-8098.GoNoGo1.response";"module.training_block1.exec-8098.GoNoGo1.result";"module.training_block1.exec-8098.GoNoGo1.RT";"module.training_block1.exec-8098.GoNoGo1.signal";"module.training_block1.exec-8098.GoNoGo1.startTime";"module.training_block1.exec-8098.GoNoGo1.stimulus type";"module.training_block2.exec-5627.GoNoGo2.durationTime";"module.training_block2.exec-5627.GoNoGo2.endTime";"module.training_block2.exec-5627.GoNoGo2.Error Type";"module.training_block2.exec-5627.GoNoGo2.icon";"module.training_block2.exec-5627.GoNoGo2.location";"module.training_block2.exec-5627.GoNoGo2.outcome";"module.training_block2.exec-5627.GoNoGo2.response";"module.training_block2.exec-5627.GoNoGo2.result";"module.training_block2.exec-5627.GoNoGo2.RT";"module.training_block2.exec-5627.GoNoGo2.signal";"module.training_block2.exec-5627.GoNoGo2.startTime";"module.training_block2.exec-5627.GoNoGo2.stimulus type";"module.training_block2.exec-7833.GoNoGo2.durationTime";"module.training_block2.exec-7833.GoNoGo2.endTime";"module.training_block2.exec-7833.GoNoGo2.Error Type";"module.training_block2.exec-7833.GoNoGo2.icon";"module.training_block2.exec-7833.GoNoGo2.location";"module.training_block2.exec-7833.GoNoGo2.outcome";"module.training_block2.exec-7833.GoNoGo2.response";"module.training_block2.exec-7833.GoNoGo2.result";"module.training_block2.exec-7833.GoNoGo2.RT";"module.training_block2.exec-7833.GoNoGo2.signal";"module.training_block2.exec-7833.GoNoGo2.startTime";"module.training_block2.exec-7833.GoNoGo2.stimulus type";"module.training_block3.exec-1553.GoNoGo3.durationTime";"module.training_block3.exec-1553.GoNoGo3.endTime";"module.training_block3.exec-1553.GoNoGo3.Error Type";"module.training_block3.exec-1553.GoNoGo3.icon";"module.training_block3.exec-1553.GoNoGo3.location";"module.training_block3.exec-1553.GoNoGo3.outcome";"module.training_block3.exec-1553.GoNoGo3.response";"module.training_block3.exec-1553.GoNoGo3.result";"module.training_block3.exec-1553.GoNoGo3.RT";"module.training_block3.exec-1553.GoNoGo3.signal";"module.training_block3.exec-1553.GoNoGo3.startTime";"module.training_block3.exec-1553.GoNoGo3.stimulus type";"module.training_block3.exec-1837.GoNoGo3.durationTime";"module.training_block3.exec-1837.GoNoGo3.endTime";"module.training_block3.exec-1837.GoNoGo3.Error Type";"module.training_block3.exec-1837.GoNoGo3.icon";"module.training_block3.exec-1837.GoNoGo3.location";"module.training_block3.exec-1837.GoNoGo3.outcome";"module.training_block3.exec-1837.GoNoGo3.response";"module.training_block3.exec-1837.GoNoGo3.result";"module.training_block3.exec-1837.GoNoGo3.RT";"module.training_block3.exec-1837.GoNoGo3.signal";"module.training_block3.exec-1837.GoNoGo3.startTime";"module.training_block3.exec-1837.GoNoGo3.stimulus type";"module.training_block4.exec-7044.GoNoGo4.durationTime";"module.training_block4.exec-7044.GoNoGo4.endTime";"module.training_block4.exec-7044.GoNoGo4.Error Type";"module.training_block4.exec-7044.GoNoGo4.icon";"module.training_block4.exec-7044.GoNoGo4.location";"module.training_block4.exec-7044.GoNoGo4.outcome";"module.training_block4.exec-7044.GoNoGo4.response";"module.training_block4.exec-7044.GoNoGo4.result";"module.training_block4.exec-7044.GoNoGo4.RT";"module.training_block4.exec-7044.GoNoGo4.signal";"module.training_block4.exec-7044.GoNoGo4.startTime";"module.training_block4.exec-7044.GoNoGo4.stimulus type";"module.training_block4.exec-9480.GoNoGo4.durationTime";"module.training_block4.exec-9480.GoNoGo4.endTime";"module.training_block4.exec-9480.GoNoGo4.Error Type";"module.training_block4.exec-9480.GoNoGo4.icon";"module.training_block4.exec-9480.GoNoGo4.location";"module.training_block4.exec-9480.GoNoGo4.outcome";"module.training_block4.exec-9480.GoNoGo4.response";"module.training_block4.exec-9480.GoNoGo4.result";"module.training_block4.exec-9480.GoNoGo4.RT";"module.training_block4.exec-9480.GoNoGo4.signal";"module.training_block4.exec-9480.GoNoGo4.startTime";"module.training_block4.exec-9480.GoNoGo4.stimulus type"
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"160";"0";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3993";"2014-10-13 14:21:07.926";"leftResponse";"0";"FINISHED";"LEFT";"success";"678";"0";"2014-10-13 14:21:03.926";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"161";"1";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3994";"2014-10-13 14:21:13.216";"rightResponse";"1";"FINISHED";"RIGHT";"success";"486";"0";"2014-10-13 14:21:09.216";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"162";"2";"module.GoNoGotutorial.exec-3652.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3993";"2014-10-13 14:21:18.496";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 14:21:14.496";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"163";"3";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-13 14:21:26.436";"18";"0";"FINISHED";"LEFT";"success";"591";"0";"2014-10-13 14:21:24.486";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"164";"4";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-13 14:21:29.666";"21";"1";"FINISHED";"RIGHT";"success";"505";"0";"2014-10-13 14:21:27.716";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"165";"5";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-13 14:21:32.896";"14";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 14:21:30.946";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"166";"6";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-13 14:21:36.206";"26";"0";"FINISHED";"LEFT";"success";"357";"0";"2014-10-13 14:21:34.256";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"167";"7";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1944";"2014-10-13 14:21:39.436";"2";"0";"FINISHED";"LEFT";"success";"480";"0";"2014-10-13 14:21:37.486";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"168";"8";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1944";"2014-10-13 14:21:42.656";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-13 14:21:40.706";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"169";"9";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"2043";"2014-10-13 14:21:45.976";"6";"1";"FINISHED";"RIGHT";"failure";"383";"1";"2014-10-13 14:21:43.926";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"170";"10";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1944";"2014-10-13 14:21:49.196";"34";"0";"FINISHED";"LEFT";"success";"472";"0";"2014-10-13 14:21:47.246";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"chadwick123";"1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"3";"3";"2014-10-13 14:20:16.846";"2014-10-13 14:29:05.226";"1";;"1";"0";"0";"1";;;;;;;;"171";"11";"module.GoNoGopractice.exec-9477.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-13 14:21:52.416";"23";"1";"FINISHED";"RIGHT";"success";"467";"0";"2014-10-13 14:21:50.466";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
