"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-7056.conditionType";"session.node-8121.blockOrder";"session.node-8121.IATorder";"session.node-8121.keyOrder";"session.node-8216.conditionType";"session.node-9701.blockOrder";"session.node-9701.IATorder";"session.node-9701.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo5.durationTime";"trial.GoNoGo5.endTime";"trial.GoNoGo5.icon";"trial.GoNoGo5.location";"trial.GoNoGo5.outcome";"trial.GoNoGo5.response";"trial.GoNoGo5.result";"trial.GoNoGo5.RT";"trial.GoNoGo5.signal";"trial.GoNoGo5.startTime";"trial.GoNoGo5.stimulus type";"trial.GoNoGo6.durationTime";"trial.GoNoGo6.endTime";"trial.GoNoGo6.icon";"trial.GoNoGo6.location";"trial.GoNoGo6.outcome";"trial.GoNoGo6.response";"trial.GoNoGo6.result";"trial.GoNoGo6.RT";"trial.GoNoGo6.signal";"trial.GoNoGo6.startTime";"trial.GoNoGo6.stimulus type";"trial.GoNoGo7.durationTime";"trial.GoNoGo7.endTime";"trial.GoNoGo7.icon";"trial.GoNoGo7.location";"trial.GoNoGo7.outcome";"trial.GoNoGo7.response";"trial.GoNoGo7.result";"trial.GoNoGo7.RT";"trial.GoNoGo7.signal";"trial.GoNoGo7.startTime";"trial.GoNoGo7.stimulus type";"trial.GoNoGo8.durationTime";"trial.GoNoGo8.endTime";"trial.GoNoGo8.icon";"trial.GoNoGo8.location";"trial.GoNoGo8.outcome";"trial.GoNoGo8.response";"trial.GoNoGo8.result";"trial.GoNoGo8.RT";"trial.GoNoGo8.signal";"trial.GoNoGo8.startTime";"trial.GoNoGo8.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"168";"167";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:06:59.946";"11";"1";"FINISHED";"RIGHT";"success";"430";"0";"2014-02-12 16:06:58.696";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"169";"168";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:02.470";"14";"0";"FINISHED";"LEFT";"success";"532";"0";"2014-02-12 16:07:01.220";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"170";"169";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:04.995";"25";"1";"FINISHED";"RIGHT";"success";"706";"0";"2014-02-12 16:07:03.745";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"171";"170";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:07.520";"13";"0";"FINISHED";"LEFT";"success";"341";"0";"2014-02-12 16:07:06.270";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"172";"171";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:10.043";"9";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-02-12 16:07:08.793";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"173";"172";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:12.568";"34";"0";"FINISHED";"LEFT";"success";"313";"0";"2014-02-12 16:07:11.318";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"174";"173";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:15.091";"8";"1";"FINISHED";"RIGHT";"success";"314";"0";"2014-02-12 16:07:13.841";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"175";"174";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:17.615";"31";"0";"FINISHED";"LEFT";"success";"380";"0";"2014-02-12 16:07:16.365";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"176";"175";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:20.142";"16";"1";"FINISHED";"RIGHT";"success";"341";"0";"2014-02-12 16:07:18.892";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"177";"176";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:22.668";"6";"1";"FINISHED";"RIGHT";"success";"502";"0";"2014-02-12 16:07:21.418";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"178";"177";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:25.192";"18";"1";"FINISHED";"RIGHT";"success";"461";"0";"2014-02-12 16:07:23.942";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"179";"178";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:27.718";"0";"0";"FINISHED";"LEFT";"success";"548";"0";"2014-02-12 16:07:26.468";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"180";"179";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:30.242";"10";"1";"FINISHED";"RIGHT";"success";"479";"0";"2014-02-12 16:07:28.992";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"181";"180";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:32.769";"33";"1";"FINISHED";"RIGHT";"success";"592";"0";"2014-02-12 16:07:31.519";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"182";"181";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:35.297";"7";"1";"FINISHED";"RIGHT";"success";"909";"0";"2014-02-12 16:07:34.047";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"183";"182";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1250";"2014-02-12 16:07:37.824";"15";"1";"FINISHED";"RIGHT";"success";"435";"0";"2014-02-12 16:07:36.574";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"184";"183";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:40.352";"17";"0";"FINISHED";"LEFT";"success";"485";"0";"2014-02-12 16:07:39.102";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"185";"184";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:42.879";"23";"0";"FINISHED";"LEFT";"success";"652";"0";"2014-02-12 16:07:41.629";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"186";"185";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:45.411";"1";"0";"FINISHED";"LEFT";"success";"702";"0";"2014-02-12 16:07:44.161";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"187";"186";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:47.935";"20";"1";"FINISHED";"RIGHT";"success";"570";"0";"2014-02-12 16:07:46.685";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"188";"187";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:50.462";"24";"0";"FINISHED";"LEFT";"success";"588";"0";"2014-02-12 16:07:49.212";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"189";"188";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:52.989";"5";"0";"FINISHED";"LEFT";"success";"359";"0";"2014-02-12 16:07:51.739";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"190";"189";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:55.515";"30";"0";"FINISHED";"LEFT";"success";"566";"0";"2014-02-12 16:07:54.265";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"191";"190";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:07:58.040";"19";"0";"FINISHED";"LEFT";"success";"348";"0";"2014-02-12 16:07:56.790";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"192";"191";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:00.573";"29";"0";"FINISHED";"LEFT";"success";"414";"0";"2014-02-12 16:07:59.323";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"193";"192";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:03.097";"12";"1";"FINISHED";"RIGHT";"success";"865";"0";"2014-02-12 16:08:01.847";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"194";"193";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:05.622";"2";"0";"FINISHED";"LEFT";"success";"391";"0";"2014-02-12 16:08:04.372";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"195";"194";"module.training_block5.exec-3740.GoNoGo5";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:08.146";"4";"0";"FINISHED";"LEFT";"success";"433";"0";"2014-02-12 16:08:06.896";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"196";"195";"module.training_block6.exec-6027.GoNoGo6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:26.553";"14";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-02-12 16:08:25.303";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"YR2prac_CD";"1994";;"Windows Vista";"Rachels Experiment";"1.0";"1";"1";"1";"1";"2";"2";"2014-02-12 15:55:28.275";"2014-02-12 16:29:09.385";"1";"0";;;;;"0";"1";"0";"197";"196";"module.training_block6.exec-6027.GoNoGo6";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2014-02-12 16:08:29.079";"12";"1";"FINISHED";"RIGHT";"success";"344";"0";"2014-02-12 16:08:27.829";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
