"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-3215.conditionType";"session.node-6326.blockOrder";"session.node-6326.IATorder";"session.node-6326.keyOrder";"session.node-6985.conditionType";"session.node-8291.blockOrder";"session.node-8291.IATorder";"session.node-8291.keyOrder";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.location";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.response";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.result";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-1982.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-6866.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-4220.IAT_block1.durationTime";"module.IAT_Block1.exec-4220.IAT_block1.endTime";"module.IAT_Block1.exec-4220.IAT_block1.outcome";"module.IAT_Block1.exec-4220.IAT_block1.response";"module.IAT_Block1.exec-4220.IAT_block1.result";"module.IAT_Block1.exec-4220.IAT_block1.RT";"module.IAT_Block1.exec-4220.IAT_block1.startTime";"module.IAT_Block1.exec-4220.IAT_block1.Stimfile";"module.IAT_Block1.exec-4220.IAT_block1.stimType";"module.IAT_Block1.exec-4220.IAT_block1.word";"module.IAT_Block2.exec-5068.IAT_block2.durationTime";"module.IAT_Block2.exec-5068.IAT_block2.endTime";"module.IAT_Block2.exec-5068.IAT_block2.outcome";"module.IAT_Block2.exec-5068.IAT_block2.response";"module.IAT_Block2.exec-5068.IAT_block2.result";"module.IAT_Block2.exec-5068.IAT_block2.RT";"module.IAT_Block2.exec-5068.IAT_block2.startTime";"module.IAT_Block2.exec-5068.IAT_block2.Stimfile";"module.IAT_Block2.exec-5068.IAT_block2.stimType";"module.IAT_Block2.exec-5068.IAT_block2.word";"module.IAT_Block3.exec-9782.IAT_block3.durationTime";"module.IAT_Block3.exec-9782.IAT_block3.endTime";"module.IAT_Block3.exec-9782.IAT_block3.outcome";"module.IAT_Block3.exec-9782.IAT_block3.response";"module.IAT_Block3.exec-9782.IAT_block3.result";"module.IAT_Block3.exec-9782.IAT_block3.RT";"module.IAT_Block3.exec-9782.IAT_block3.startTime";"module.IAT_Block3.exec-9782.IAT_block3.Stimfile";"module.IAT_Block3.exec-9782.IAT_block3.stimType";"module.IAT_Block3.exec-9782.IAT_block3.word";"module.IAT_Block4.exec-3541.IAT_block4.durationTime";"module.IAT_Block4.exec-3541.IAT_block4.endTime";"module.IAT_Block4.exec-3541.IAT_block4.outcome";"module.IAT_Block4.exec-3541.IAT_block4.response";"module.IAT_Block4.exec-3541.IAT_block4.result";"module.IAT_Block4.exec-3541.IAT_block4.RT";"module.IAT_Block4.exec-3541.IAT_block4.startTime";"module.IAT_Block4.exec-3541.IAT_block4.Stimfile";"module.IAT_Block4.exec-3541.IAT_block4.stimType";"module.IAT_Block4.exec-3541.IAT_block4.word";"module.IAT_practice1.exec-4889.IAT_Practice1.durationTime";"module.IAT_practice1.exec-4889.IAT_Practice1.endTime";"module.IAT_practice1.exec-4889.IAT_Practice1.outcome";"module.IAT_practice1.exec-4889.IAT_Practice1.response";"module.IAT_practice1.exec-4889.IAT_Practice1.result";"module.IAT_practice1.exec-4889.IAT_Practice1.RT";"module.IAT_practice1.exec-4889.IAT_Practice1.startTime";"module.IAT_practice1.exec-4889.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-4889.IAT_Practice1.stimType";"module.IAT_practice1.exec-4889.IAT_Practice1.word";"module.IAT_Practice2.exec-1848.IAT_practice2.durationTime";"module.IAT_Practice2.exec-1848.IAT_practice2.endTime";"module.IAT_Practice2.exec-1848.IAT_practice2.outcome";"module.IAT_Practice2.exec-1848.IAT_practice2.response";"module.IAT_Practice2.exec-1848.IAT_practice2.result";"module.IAT_Practice2.exec-1848.IAT_practice2.RT";"module.IAT_Practice2.exec-1848.IAT_practice2.startTime";"module.IAT_Practice2.exec-1848.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-1848.IAT_practice2.stimType";"module.IAT_Practice2.exec-1848.IAT_practice2.word";"module.training_block1.exec-7136.GoNoGo1.durationTime";"module.training_block1.exec-7136.GoNoGo1.endTime";"module.training_block1.exec-7136.GoNoGo1.Error Type";"module.training_block1.exec-7136.GoNoGo1.icon";"module.training_block1.exec-7136.GoNoGo1.location";"module.training_block1.exec-7136.GoNoGo1.outcome";"module.training_block1.exec-7136.GoNoGo1.response";"module.training_block1.exec-7136.GoNoGo1.result";"module.training_block1.exec-7136.GoNoGo1.RT";"module.training_block1.exec-7136.GoNoGo1.signal";"module.training_block1.exec-7136.GoNoGo1.startTime";"module.training_block1.exec-7136.GoNoGo1.stimulus type";"module.training_block2.exec-1778.GoNoGo2.durationTime";"module.training_block2.exec-1778.GoNoGo2.endTime";"module.training_block2.exec-1778.GoNoGo2.Error Type";"module.training_block2.exec-1778.GoNoGo2.icon";"module.training_block2.exec-1778.GoNoGo2.location";"module.training_block2.exec-1778.GoNoGo2.outcome";"module.training_block2.exec-1778.GoNoGo2.response";"module.training_block2.exec-1778.GoNoGo2.result";"module.training_block2.exec-1778.GoNoGo2.RT";"module.training_block2.exec-1778.GoNoGo2.signal";"module.training_block2.exec-1778.GoNoGo2.startTime";"module.training_block2.exec-1778.GoNoGo2.stimulus type";"module.training_block3.exec-4775.GoNoGo3.durationTime";"module.training_block3.exec-4775.GoNoGo3.endTime";"module.training_block3.exec-4775.GoNoGo3.Error Type";"module.training_block3.exec-4775.GoNoGo3.icon";"module.training_block3.exec-4775.GoNoGo3.location";"module.training_block3.exec-4775.GoNoGo3.outcome";"module.training_block3.exec-4775.GoNoGo3.response";"module.training_block3.exec-4775.GoNoGo3.result";"module.training_block3.exec-4775.GoNoGo3.RT";"module.training_block3.exec-4775.GoNoGo3.signal";"module.training_block3.exec-4775.GoNoGo3.startTime";"module.training_block3.exec-4775.GoNoGo3.stimulus type";"module.training_block4.exec-1950.GoNoGo4.durationTime";"module.training_block4.exec-1950.GoNoGo4.endTime";"module.training_block4.exec-1950.GoNoGo4.Error Type";"module.training_block4.exec-1950.GoNoGo4.icon";"module.training_block4.exec-1950.GoNoGo4.location";"module.training_block4.exec-1950.GoNoGo4.outcome";"module.training_block4.exec-1950.GoNoGo4.response";"module.training_block4.exec-1950.GoNoGo4.result";"module.training_block4.exec-1950.GoNoGo4.RT";"module.training_block4.exec-1950.GoNoGo4.signal";"module.training_block4.exec-1950.GoNoGo4.startTime";"module.training_block4.exec-1950.GoNoGo4.stimulus type"
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"1";"0";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial";;;;;;;;;;;;"3996";"2014-10-03 12:41:17.295";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-03 12:41:13.285";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"2";"1";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial";;;;;;;;;;;;"4002";"2014-10-03 12:41:22.599";"rightResponse";"1";"FINISHED";"LEFT";"failure";"25";"0";"2014-10-03 12:41:18.589";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"3";"2";"module.GoNoGotutorial.exec-3925.GoNoGo_Tutorial";;;;;;;;;;;;"4003";"2014-10-03 12:41:27.903";"quickResponse";"0";"FINISHED";"LEFT";"success";"1250";"0";"2014-10-03 12:41:23.893";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"4";"3";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:41:57.558";"18";"0";"FINISHED";"LEFT";"success";"702";"0";"2014-10-03 12:41:55.593";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"5";"4";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:42:00.819";"21";"1";"FINISHED";"RIGHT";"success";"370";"0";"2014-10-03 12:41:58.853";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"6";"5";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:42:04.079";"14";"1";"FINISHED";"RIGHT";"success";"470";"0";"2014-10-03 12:42:02.114";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"7";"6";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1953";"2014-10-03 12:42:07.433";"26";"0";"FINISHED";"LEFT";"success";"405";"0";"2014-10-03 12:42:05.468";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"8";"7";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:42:10.678";"2";"0";"FINISHED";"LEFT";"success";"375";"0";"2014-10-03 12:42:08.712";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"9";"8";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1960";"2014-10-03 12:42:13.923";"30";"0";"FINISHED";"LEFT";"success";"330";"0";"2014-10-03 12:42:11.957";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"10";"9";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:42:17.168";"6";"1";"FINISHED";"RIGHT";"success";"405";"0";"2014-10-03 12:42:15.202";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"11";"10";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1960";"2014-10-03 12:42:20.412";"34";"0";"FINISHED";"LEFT";"success";"329";"0";"2014-10-03 12:42:18.447";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1333990";"05.10.1994";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-03 12:41:01.897";"2014-10-03 13:01:33.052";"1";"0";;;;;"0";"0";"0";"12";"11";"module.GoNoGopractice.exec-1982.GoNoGo_Practice";"1959";"2014-10-03 12:42:23.657";"23";"1";"FINISHED";"RIGHT";"success";"451";"0";"2014-10-03 12:42:21.692";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
