"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-7260.conditionType";"session.node-9378.blockOrder";"session.node-9378.IATorder";"session.node-9378.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"11";"10";"module.GoNoGopractice.exec-5876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-06 10:43:03.904";"34";"0";"FINISHED";"LEFT";"success";"545";"0";"2014-10-06 10:43:01.939";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"12";"11";"module.GoNoGopractice.exec-5876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-06 10:43:07.149";"23";"1";"FINISHED";"RIGHT";"success";"676";"0";"2014-10-06 10:43:05.183";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"13";"12";"module.GoNoGopractice.exec-5876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-06 10:43:10.394";"13";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:08.428";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"14";"13";"module.GoNoGopractice.exec-5876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1960";"2014-10-06 10:43:13.638";"3";"1";"FINISHED";"RIGHT";"success";"795";"0";"2014-10-06 10:43:11.673";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"15";"14";"module.GoNoGopractice.exec-5876.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1959";"2014-10-06 10:43:16.883";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:14.918";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"16";"15";"module.training_block1.exec-8794.GoNoGo1";"1256";"2014-10-06 10:43:29.550";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"434";"0";"2014-10-06 10:43:28.286";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"17";"16";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:32.093";"ST_correctStop";"24";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:30.829";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"18";"17";"module.training_block1.exec-8794.GoNoGo1";"1261";"2014-10-06 10:43:34.635";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"474";"0";"2014-10-06 10:43:33.372";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"19";"18";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:37.178";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"583";"0";"2014-10-06 10:43:35.915";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"20";"19";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:39.721";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"601";"0";"2014-10-06 10:43:38.457";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"21";"20";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:42.264";"ST_failedStop";"4";"1";"FINISHED";"RIGHT";"failure";"474";"1";"2014-10-06 10:43:41.000";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"22";"21";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:44.806";"ST_correctStop";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:43.543";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"23";"22";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:47.458";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:46.195";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"24";"23";"module.training_block1.exec-8794.GoNoGo1";"1256";"2014-10-06 10:43:50.001";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"447";"0";"2014-10-06 10:43:48.737";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"25";"24";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:52.544";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"593";"0";"2014-10-06 10:43:51.280";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"26";"25";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:55.087";"ST_correctStop";"8";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:53.823";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"27";"26";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:43:57.629";"ST_correctStop";"25";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:43:56.366";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"28";"27";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:44:00.172";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"589";"0";"2014-10-06 10:43:58.908";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"29";"28";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:44:02.715";"ST_correctStop";"23";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:44:01.451";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"30";"29";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:44:05.257";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"383";"0";"2014-10-06 10:44:03.994";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"31";"30";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:44:07.800";"ST_correctStop";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:44:06.537";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"natm93";"1993";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-10-06 10:41:29.558";"2014-10-06 10:56:50.407";"1";"1";"0";"1";"1";"32";"31";"module.training_block1.exec-8794.GoNoGo1";"1257";"2014-10-06 10:44:10.343";"ST_correctStop";"26";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-06 10:44:09.079";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
