"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4233.conditionType";"session.node-7318.blockOrder";"session.node-7318.IATorder";"session.node-7318.keyOrder";"session.node-7687.blockOrder";"session.node-7687.IATorder";"session.node-7687.keyOrder";"session.node-9983.conditionType";"trial.id";"trial.index";"trial.name";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.location";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.response";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.result";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-2269.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.location";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.response";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.result";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-7048.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-5050.GoNoGo_Tutorial.startTime";"module.IAT_Block1.exec-6475.IAT_block1.durationTime";"module.IAT_Block1.exec-6475.IAT_block1.endTime";"module.IAT_Block1.exec-6475.IAT_block1.outcome";"module.IAT_Block1.exec-6475.IAT_block1.response";"module.IAT_Block1.exec-6475.IAT_block1.result";"module.IAT_Block1.exec-6475.IAT_block1.RT";"module.IAT_Block1.exec-6475.IAT_block1.startTime";"module.IAT_Block1.exec-6475.IAT_block1.Stimfile";"module.IAT_Block1.exec-6475.IAT_block1.stimType";"module.IAT_Block1.exec-6475.IAT_block1.word";"module.IAT_Block2.exec-6620.IAT_block2.durationTime";"module.IAT_Block2.exec-6620.IAT_block2.endTime";"module.IAT_Block2.exec-6620.IAT_block2.outcome";"module.IAT_Block2.exec-6620.IAT_block2.response";"module.IAT_Block2.exec-6620.IAT_block2.result";"module.IAT_Block2.exec-6620.IAT_block2.RT";"module.IAT_Block2.exec-6620.IAT_block2.startTime";"module.IAT_Block2.exec-6620.IAT_block2.Stimfile";"module.IAT_Block2.exec-6620.IAT_block2.stimType";"module.IAT_Block2.exec-6620.IAT_block2.word";"module.IAT_Block3.exec-9454.IAT_block3.durationTime";"module.IAT_Block3.exec-9454.IAT_block3.endTime";"module.IAT_Block3.exec-9454.IAT_block3.outcome";"module.IAT_Block3.exec-9454.IAT_block3.response";"module.IAT_Block3.exec-9454.IAT_block3.result";"module.IAT_Block3.exec-9454.IAT_block3.RT";"module.IAT_Block3.exec-9454.IAT_block3.startTime";"module.IAT_Block3.exec-9454.IAT_block3.Stimfile";"module.IAT_Block3.exec-9454.IAT_block3.stimType";"module.IAT_Block3.exec-9454.IAT_block3.word";"module.IAT_Block4.exec-7942.IAT_block4.durationTime";"module.IAT_Block4.exec-7942.IAT_block4.endTime";"module.IAT_Block4.exec-7942.IAT_block4.outcome";"module.IAT_Block4.exec-7942.IAT_block4.response";"module.IAT_Block4.exec-7942.IAT_block4.result";"module.IAT_Block4.exec-7942.IAT_block4.RT";"module.IAT_Block4.exec-7942.IAT_block4.startTime";"module.IAT_Block4.exec-7942.IAT_block4.Stimfile";"module.IAT_Block4.exec-7942.IAT_block4.stimType";"module.IAT_Block4.exec-7942.IAT_block4.word";"module.IAT_practice1.exec-1615.IAT_Practice1.durationTime";"module.IAT_practice1.exec-1615.IAT_Practice1.endTime";"module.IAT_practice1.exec-1615.IAT_Practice1.outcome";"module.IAT_practice1.exec-1615.IAT_Practice1.response";"module.IAT_practice1.exec-1615.IAT_Practice1.result";"module.IAT_practice1.exec-1615.IAT_Practice1.RT";"module.IAT_practice1.exec-1615.IAT_Practice1.startTime";"module.IAT_practice1.exec-1615.IAT_Practice1.Stimfile";"module.IAT_practice1.exec-1615.IAT_Practice1.stimType";"module.IAT_practice1.exec-1615.IAT_Practice1.word";"module.IAT_Practice2.exec-3333.IAT_practice2.durationTime";"module.IAT_Practice2.exec-3333.IAT_practice2.endTime";"module.IAT_Practice2.exec-3333.IAT_practice2.outcome";"module.IAT_Practice2.exec-3333.IAT_practice2.response";"module.IAT_Practice2.exec-3333.IAT_practice2.result";"module.IAT_Practice2.exec-3333.IAT_practice2.RT";"module.IAT_Practice2.exec-3333.IAT_practice2.startTime";"module.IAT_Practice2.exec-3333.IAT_practice2.Stimfile";"module.IAT_Practice2.exec-3333.IAT_practice2.stimType";"module.IAT_Practice2.exec-3333.IAT_practice2.word";"module.training_block1.exec-2708.GoNoGo1.durationTime";"module.training_block1.exec-2708.GoNoGo1.endTime";"module.training_block1.exec-2708.GoNoGo1.Error Type";"module.training_block1.exec-2708.GoNoGo1.icon";"module.training_block1.exec-2708.GoNoGo1.location";"module.training_block1.exec-2708.GoNoGo1.outcome";"module.training_block1.exec-2708.GoNoGo1.response";"module.training_block1.exec-2708.GoNoGo1.result";"module.training_block1.exec-2708.GoNoGo1.RT";"module.training_block1.exec-2708.GoNoGo1.signal";"module.training_block1.exec-2708.GoNoGo1.startTime";"module.training_block1.exec-2708.GoNoGo1.stimulus type";"module.training_block1.exec-6985.GoNoGo1.durationTime";"module.training_block1.exec-6985.GoNoGo1.endTime";"module.training_block1.exec-6985.GoNoGo1.Error Type";"module.training_block1.exec-6985.GoNoGo1.icon";"module.training_block1.exec-6985.GoNoGo1.location";"module.training_block1.exec-6985.GoNoGo1.outcome";"module.training_block1.exec-6985.GoNoGo1.response";"module.training_block1.exec-6985.GoNoGo1.result";"module.training_block1.exec-6985.GoNoGo1.RT";"module.training_block1.exec-6985.GoNoGo1.signal";"module.training_block1.exec-6985.GoNoGo1.startTime";"module.training_block1.exec-6985.GoNoGo1.stimulus type";"module.training_block2.exec-4742.GoNoGo2.durationTime";"module.training_block2.exec-4742.GoNoGo2.endTime";"module.training_block2.exec-4742.GoNoGo2.Error Type";"module.training_block2.exec-4742.GoNoGo2.icon";"module.training_block2.exec-4742.GoNoGo2.location";"module.training_block2.exec-4742.GoNoGo2.outcome";"module.training_block2.exec-4742.GoNoGo2.response";"module.training_block2.exec-4742.GoNoGo2.result";"module.training_block2.exec-4742.GoNoGo2.RT";"module.training_block2.exec-4742.GoNoGo2.signal";"module.training_block2.exec-4742.GoNoGo2.startTime";"module.training_block2.exec-4742.GoNoGo2.stimulus type";"module.training_block3.exec-6701.GoNoGo3.durationTime";"module.training_block3.exec-6701.GoNoGo3.endTime";"module.training_block3.exec-6701.GoNoGo3.Error Type";"module.training_block3.exec-6701.GoNoGo3.icon";"module.training_block3.exec-6701.GoNoGo3.location";"module.training_block3.exec-6701.GoNoGo3.outcome";"module.training_block3.exec-6701.GoNoGo3.response";"module.training_block3.exec-6701.GoNoGo3.result";"module.training_block3.exec-6701.GoNoGo3.RT";"module.training_block3.exec-6701.GoNoGo3.signal";"module.training_block3.exec-6701.GoNoGo3.startTime";"module.training_block3.exec-6701.GoNoGo3.stimulus type";"module.training_block4.exec-8107.GoNoGo4.durationTime";"module.training_block4.exec-8107.GoNoGo4.endTime";"module.training_block4.exec-8107.GoNoGo4.Error Type";"module.training_block4.exec-8107.GoNoGo4.icon";"module.training_block4.exec-8107.GoNoGo4.location";"module.training_block4.exec-8107.GoNoGo4.outcome";"module.training_block4.exec-8107.GoNoGo4.response";"module.training_block4.exec-8107.GoNoGo4.result";"module.training_block4.exec-8107.GoNoGo4.RT";"module.training_block4.exec-8107.GoNoGo4.signal";"module.training_block4.exec-8107.GoNoGo4.startTime";"module.training_block4.exec-8107.GoNoGo4.stimulus type"
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"496";"0";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"3997";"2014-10-04 14:03:19.333";"leftResponse";"0";"FINISHED";"LEFT";"success";"492";"0";"2014-10-04 14:03:15.332";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"497";"1";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"3989";"2014-10-04 14:03:24.646";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2014-10-04 14:03:20.645";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"498";"2";"module.GoNoGotutorial.exec-4116.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;"3989";"2014-10-04 14:03:29.929";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-04 14:03:25.928";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"499";"3";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1950";"2014-10-04 14:03:38.385";"18";"0";"FINISHED";"LEFT";"success";"458";"0";"2014-10-04 14:03:36.431";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"500";"4";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1950";"2014-10-04 14:03:41.635";"21";"1";"FINISHED";"RIGHT";"success";"457";"0";"2014-10-04 14:03:39.682";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"501";"5";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1941";"2014-10-04 14:03:44.855";"14";"1";"FINISHED";"RIGHT";"failure";"341";"1";"2014-10-04 14:03:42.901";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"502";"6";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1942";"2014-10-04 14:03:48.090";"26";"0";"FINISHED";"LEFT";"success";"378";"0";"2014-10-04 14:03:46.136";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"503";"7";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1942";"2014-10-04 14:03:51.310";"2";"0";"FINISHED";"NONE";"failure";"0";"0";"2014-10-04 14:03:49.356";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"504";"8";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-04 14:03:54.530";"30";"0";"FINISHED";"LEFT";"failure";"323";"1";"2014-10-04 14:03:52.576";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"505";"9";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1942";"2014-10-04 14:03:57.765";"6";"1";"FINISHED";"RIGHT";"failure";"383";"1";"2014-10-04 14:03:55.811";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"506";"10";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1943";"2014-10-04 14:04:01.000";"34";"0";"FINISHED";"LEFT";"success";"461";"0";"2014-10-04 14:03:59.047";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"507";"11";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1941";"2014-10-04 14:04:04.236";"23";"1";"FINISHED";"RIGHT";"success";"487";"0";"2014-10-04 14:04:02.282";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Cdrwhite";"1989";;"Windows 8";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-04 14:02:39.642";"2014-10-04 14:04:36.932";"1";"1";"1";"1";"1";;;;;"508";"12";"module.GoNoGopractice.exec-7048.GoNoGo_Practice";;;;;;;;;;;;"1953";"2014-10-04 14:04:07.487";"13";"0";"FINISHED";"LEFT";"failure";"448";"1";"2014-10-04 14:04:05.533";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
