"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-2099.conditionType";"session.node-3192.DPorder";"session.node-4766.conditionType";"session.node-5558.conditionType";"session.node-8359.DPorder";"session.node-8478.DPorder";"trial.id";"trial.index";"trial.name";"module.DP_Block1.exec-8019.DP_block1.durationTime";"module.DP_Block1.exec-8019.DP_block1.endTime";"module.DP_Block1.exec-8019.DP_block1.outcome";"module.DP_Block1.exec-8019.DP_block1.probeLoc";"module.DP_Block1.exec-8019.DP_block1.response";"module.DP_Block1.exec-8019.DP_block1.result";"module.DP_Block1.exec-8019.DP_block1.RT";"module.DP_Block1.exec-8019.DP_block1.startTime";"module.DP_Block1.exec-8019.DP_block1.stimDuration";"module.DP_Block1.exec-8019.DP_block1.wordLeft";"module.DP_Block1.exec-8019.DP_block1.wordRight";"module.DP_Block2.exec-6789.DP_block2.durationTime";"module.DP_Block2.exec-6789.DP_block2.endTime";"module.DP_Block2.exec-6789.DP_block2.outcome";"module.DP_Block2.exec-6789.DP_block2.probeLoc";"module.DP_Block2.exec-6789.DP_block2.response";"module.DP_Block2.exec-6789.DP_block2.result";"module.DP_Block2.exec-6789.DP_block2.RT";"module.DP_Block2.exec-6789.DP_block2.startTime";"module.DP_Block2.exec-6789.DP_block2.stimDuration";"module.DP_Block2.exec-6789.DP_block2.wordLeft";"module.DP_Block2.exec-6789.DP_block2.wordRight";"module.DP_Block3.exec-5877.DP_block3.durationTime";"module.DP_Block3.exec-5877.DP_block3.endTime";"module.DP_Block3.exec-5877.DP_block3.outcome";"module.DP_Block3.exec-5877.DP_block3.probeLoc";"module.DP_Block3.exec-5877.DP_block3.response";"module.DP_Block3.exec-5877.DP_block3.result";"module.DP_Block3.exec-5877.DP_block3.RT";"module.DP_Block3.exec-5877.DP_block3.startTime";"module.DP_Block3.exec-5877.DP_block3.stimDuration";"module.DP_Block3.exec-5877.DP_block3.wordLeft";"module.DP_Block3.exec-5877.DP_block3.wordRight";"module.DP_Block4.exec-6509.DP_block4.durationTime";"module.DP_Block4.exec-6509.DP_block4.endTime";"module.DP_Block4.exec-6509.DP_block4.outcome";"module.DP_Block4.exec-6509.DP_block4.probeLoc";"module.DP_Block4.exec-6509.DP_block4.response";"module.DP_Block4.exec-6509.DP_block4.result";"module.DP_Block4.exec-6509.DP_block4.RT";"module.DP_Block4.exec-6509.DP_block4.startTime";"module.DP_Block4.exec-6509.DP_block4.stimDuration";"module.DP_Block4.exec-6509.DP_block4.wordLeft";"module.DP_Block4.exec-6509.DP_block4.wordRight";"module.DP_Practice.exec-1448.DP_practice.durationTime";"module.DP_Practice.exec-1448.DP_practice.endTime";"module.DP_Practice.exec-1448.DP_practice.outcome";"module.DP_Practice.exec-1448.DP_practice.probeLoc";"module.DP_Practice.exec-1448.DP_practice.response";"module.DP_Practice.exec-1448.DP_practice.result";"module.DP_Practice.exec-1448.DP_practice.RT";"module.DP_Practice.exec-1448.DP_practice.startTime";"module.DP_Practice.exec-1448.DP_practice.stimDuration";"module.DP_Practice.exec-1448.DP_practice.wordLeft";"module.DP_Practice.exec-1448.DP_practice.wordRight";"module.DP_Practice.exec-2679.DP_practice.durationTime";"module.DP_Practice.exec-2679.DP_practice.endTime";"module.DP_Practice.exec-2679.DP_practice.outcome";"module.DP_Practice.exec-2679.DP_practice.probeLoc";"module.DP_Practice.exec-2679.DP_practice.response";"module.DP_Practice.exec-2679.DP_practice.result";"module.DP_Practice.exec-2679.DP_practice.RT";"module.DP_Practice.exec-2679.DP_practice.startTime";"module.DP_Practice.exec-2679.DP_practice.stimDuration";"module.DP_Practice.exec-2679.DP_practice.wordLeft";"module.DP_Practice.exec-2679.DP_practice.wordRight";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.location";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.response";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.result";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-1652.GoNoGo_Practice.stimulus type";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.durationTime";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.endTime";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.icon";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.location";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.outcome";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.response";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.result";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.RT";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.signal";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.startTime";"module.GoNoGopractice.exec-8705.GoNoGo_Practice.stimulus type";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-6355.GoNoGo_Tutorial.startTime";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.durationTime";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.endTime";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.icon";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.location";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.outcome";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.response";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.result";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.RT";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.signal";"module.GoNoGotutorial.exec-6639.GoNoGo_Tutorial.startTime";"module.training_block1.exec-2669.GoNoGo1.durationTime";"module.training_block1.exec-2669.GoNoGo1.endTime";"module.training_block1.exec-2669.GoNoGo1.Error Type";"module.training_block1.exec-2669.GoNoGo1.icon";"module.training_block1.exec-2669.GoNoGo1.location";"module.training_block1.exec-2669.GoNoGo1.outcome";"module.training_block1.exec-2669.GoNoGo1.response";"module.training_block1.exec-2669.GoNoGo1.result";"module.training_block1.exec-2669.GoNoGo1.RT";"module.training_block1.exec-2669.GoNoGo1.signal";"module.training_block1.exec-2669.GoNoGo1.startTime";"module.training_block1.exec-2669.GoNoGo1.stimulus type";"module.training_block1.exec-5772.GoNoGo1.durationTime";"module.training_block1.exec-5772.GoNoGo1.endTime";"module.training_block1.exec-5772.GoNoGo1.Error Type";"module.training_block1.exec-5772.GoNoGo1.icon";"module.training_block1.exec-5772.GoNoGo1.location";"module.training_block1.exec-5772.GoNoGo1.outcome";"module.training_block1.exec-5772.GoNoGo1.response";"module.training_block1.exec-5772.GoNoGo1.result";"module.training_block1.exec-5772.GoNoGo1.RT";"module.training_block1.exec-5772.GoNoGo1.signal";"module.training_block1.exec-5772.GoNoGo1.startTime";"module.training_block1.exec-5772.GoNoGo1.stimulus type";"module.training_block2.exec-7283.GoNoGo2.durationTime";"module.training_block2.exec-7283.GoNoGo2.endTime";"module.training_block2.exec-7283.GoNoGo2.Error Type";"module.training_block2.exec-7283.GoNoGo2.icon";"module.training_block2.exec-7283.GoNoGo2.location";"module.training_block2.exec-7283.GoNoGo2.outcome";"module.training_block2.exec-7283.GoNoGo2.response";"module.training_block2.exec-7283.GoNoGo2.result";"module.training_block2.exec-7283.GoNoGo2.RT";"module.training_block2.exec-7283.GoNoGo2.signal";"module.training_block2.exec-7283.GoNoGo2.startTime";"module.training_block2.exec-7283.GoNoGo2.stimulus type";"module.training_block2.exec-8992.GoNoGo2.durationTime";"module.training_block2.exec-8992.GoNoGo2.endTime";"module.training_block2.exec-8992.GoNoGo2.Error Type";"module.training_block2.exec-8992.GoNoGo2.icon";"module.training_block2.exec-8992.GoNoGo2.location";"module.training_block2.exec-8992.GoNoGo2.outcome";"module.training_block2.exec-8992.GoNoGo2.response";"module.training_block2.exec-8992.GoNoGo2.result";"module.training_block2.exec-8992.GoNoGo2.RT";"module.training_block2.exec-8992.GoNoGo2.signal";"module.training_block2.exec-8992.GoNoGo2.startTime";"module.training_block2.exec-8992.GoNoGo2.stimulus type";"module.training_block3.exec-1104.GoNoGo3.durationTime";"module.training_block3.exec-1104.GoNoGo3.endTime";"module.training_block3.exec-1104.GoNoGo3.Error Type";"module.training_block3.exec-1104.GoNoGo3.icon";"module.training_block3.exec-1104.GoNoGo3.location";"module.training_block3.exec-1104.GoNoGo3.outcome";"module.training_block3.exec-1104.GoNoGo3.response";"module.training_block3.exec-1104.GoNoGo3.result";"module.training_block3.exec-1104.GoNoGo3.RT";"module.training_block3.exec-1104.GoNoGo3.signal";"module.training_block3.exec-1104.GoNoGo3.startTime";"module.training_block3.exec-1104.GoNoGo3.stimulus type";"module.training_block3.exec-5042.GoNoGo3.durationTime";"module.training_block3.exec-5042.GoNoGo3.endTime";"module.training_block3.exec-5042.GoNoGo3.Error Type";"module.training_block3.exec-5042.GoNoGo3.icon";"module.training_block3.exec-5042.GoNoGo3.location";"module.training_block3.exec-5042.GoNoGo3.outcome";"module.training_block3.exec-5042.GoNoGo3.response";"module.training_block3.exec-5042.GoNoGo3.result";"module.training_block3.exec-5042.GoNoGo3.RT";"module.training_block3.exec-5042.GoNoGo3.signal";"module.training_block3.exec-5042.GoNoGo3.startTime";"module.training_block3.exec-5042.GoNoGo3.stimulus type";"module.training_block4.exec-3634.GoNoGo4.durationTime";"module.training_block4.exec-3634.GoNoGo4.endTime";"module.training_block4.exec-3634.GoNoGo4.Error Type";"module.training_block4.exec-3634.GoNoGo4.icon";"module.training_block4.exec-3634.GoNoGo4.location";"module.training_block4.exec-3634.GoNoGo4.outcome";"module.training_block4.exec-3634.GoNoGo4.response";"module.training_block4.exec-3634.GoNoGo4.result";"module.training_block4.exec-3634.GoNoGo4.RT";"module.training_block4.exec-3634.GoNoGo4.signal";"module.training_block4.exec-3634.GoNoGo4.startTime";"module.training_block4.exec-3634.GoNoGo4.stimulus type";"module.training_block4.exec-8989.GoNoGo4.durationTime";"module.training_block4.exec-8989.GoNoGo4.endTime";"module.training_block4.exec-8989.GoNoGo4.Error Type";"module.training_block4.exec-8989.GoNoGo4.icon";"module.training_block4.exec-8989.GoNoGo4.location";"module.training_block4.exec-8989.GoNoGo4.outcome";"module.training_block4.exec-8989.GoNoGo4.response";"module.training_block4.exec-8989.GoNoGo4.result";"module.training_block4.exec-8989.GoNoGo4.RT";"module.training_block4.exec-8989.GoNoGo4.signal";"module.training_block4.exec-8989.GoNoGo4.startTime";"module.training_block4.exec-8989.GoNoGo4.stimulus type"
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"182";"0";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4002";"2015-02-20 15:15:31.467";"leftResponse";"0";"FINISHED";"NONE";"failure";"0";"0";"2015-02-20 15:15:27.464";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"183";"1";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"4000";"2015-02-20 15:15:36.865";"rightResponse";"1";"FINISHED";"NONE";"failure";"0";"0";"2015-02-20 15:15:32.865";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"184";"2";"module.GoNoGotutorial.exec-5199.GoNoGo_Tutorial";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3999";"2015-02-20 15:15:42.185";"signalResponse";"0";"FINISHED";"NONE";"success";"0";"1";"2015-02-20 15:15:38.184";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"185";"3";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1969";"2015-02-20 15:16:08.904";"18";"0";"FINISHED";"LEFT";"success";"732";"0";"2015-02-20 15:16:06.934";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"186";"4";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2015-02-20 15:16:12.173";"21";"1";"FINISHED";"RIGHT";"success";"384";"0";"2015-02-20 15:16:10.218";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"187";"5";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1965";"2015-02-20 15:16:15.476";"14";"1";"FINISHED";"RIGHT";"failure";"680";"1";"2015-02-20 15:16:13.509";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"188";"6";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1958";"2015-02-20 15:16:18.744";"26";"0";"FINISHED";"LEFT";"success";"356";"0";"2015-02-20 15:16:16.786";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"189";"7";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2015-02-20 15:16:22.006";"2";"0";"FINISHED";"LEFT";"success";"305";"0";"2015-02-20 15:16:20.051";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"190";"8";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1956";"2015-02-20 15:16:25.273";"30";"0";"FINISHED";"LEFT";"failure";"325";"1";"2015-02-20 15:16:23.316";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"191";"9";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1955";"2015-02-20 15:16:28.540";"6";"1";"FINISHED";"RIGHT";"failure";"317";"1";"2015-02-20 15:16:26.585";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"192";"10";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1953";"2015-02-20 15:16:31.809";"34";"0";"FINISHED";"LEFT";"success";"342";"0";"2015-02-20 15:16:29.854";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"193";"11";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2015-02-20 15:16:35.072";"23";"1";"FINISHED";"RIGHT";"success";"388";"0";"2015-02-20 15:16:33.117";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"194";"12";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1954";"2015-02-20 15:16:38.335";"13";"0";"FINISHED";"LEFT";"failure";"343";"1";"2015-02-20 15:16:36.381";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"p1a2r3i4s5";"1992";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"3";"3";"2015-02-20 15:13:49.424";"2015-02-21 16:24:53.595";"1";;;;"1";"1";;"195";"13";"module.GoNoGopractice.exec-1652.GoNoGo_Practice";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1966";"2015-02-20 15:16:41.608";"3";"1";"FINISHED";"RIGHT";"success";"331";"0";"2015-02-20 15:16:39.641";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
